gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
637450115	590	489	503	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
637450115	590	347	587	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450117	592	199	207	ProSitePatterns	PS00039	IPR000629	RNA helicase, ATP-dependent, DEAD-box, conserved site	GO:0003676|GO:0005524|GO:0008026
637450117	592	280	423	ProSiteProfiles	PS51194	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
637450117	592	303	384	SMART	SM00490	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
637450117	592	69	268	SMART	SM00487	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
637450117	592	81	253	ProSiteProfiles	PS51192	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
637450117	592	50	78	ProSiteProfiles	PS51195	IPR014014	RNA helicase, DEAD-box type, Q motif	
637450117	592	119	405	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450118	562	131	324	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450118	562	362	560	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450119	1209	892	1209	SUPERFAMILY	SSF52980	IPR011335	Restriction endonuclease  type II-like	
637450119	1209	1	474	ProSiteProfiles	PS51198	IPR014016	UvrD-like Helicase, ATP-binding domain	GO:0005524
637450119	1209	486	741	ProSiteProfiles	PS51217	IPR014017	DNA helicase, UvrD-like, C-terminal	GO:0005524|GO:0016787
637450119	1209	8	66	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450119	1209	110	195	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450119	1209	348	760	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450119	1209	798	824	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450121	1057	772	1028	SUPERFAMILY	SSF52980	IPR011335	Restriction endonuclease  type II-like	
637450121	1057	1	335	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450121	1057	340	741	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450123	238	1	235	SUPERFAMILY	SSF63892	IPR004569	Pyridoxal phosphate (active vitamin B6) biosynthesis PdxJ	GO:0005737|GO:0008615|GO:0033856
637450124	225	53	174	SMART	SM00563	IPR002123	Phospholipid/glycerol acyltransferase	GO:0008152|GO:0016746
637450124	225	22	219	SUPERFAMILY	SSF69593			
637450125	187	62	161	SUPERFAMILY	SSF48452			
637450126	76	2	76	SUPERFAMILY	SSF82657	IPR002634	BolA protein	
637450127	107	6	107	ProSiteProfiles	PS51354	IPR002109	Glutaredoxin	GO:0009055|GO:0015035|GO:0045454
637450127	107	5	101	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
637450129	245	25	131	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
637450129	245	26	135	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
637450129	245	164	240	SMART	SM00862	IPR001867	Signal transduction response regulator, C-terminal	GO:0000156|GO:0000160|GO:0003677|GO:0006355
637450129	245	24	190	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
637450131	533	24	361	SUPERFAMILY	SSF51905			
637450131	533	484	521	SUPERFAMILY	SSF51905			
637450132	470	351	374	ProSitePatterns	PS01281	IPR020595	Glucose-inhibited division protein A-related, conserved site	
637450132	470	1	16	ProSiteProfiles	PS51257			
637450132	470	2	264	SUPERFAMILY	SSF51905			
637450132	470	296	378	SUPERFAMILY	SSF51905			
637450135	35	3	33	SUPERFAMILY	SSF103511	IPR023329	Chlorophyll a/b binding protein domain	
637450136	380	91	380	SUPERFAMILY	SSF56935			
637450137	613	6	283	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
637450137	613	74	107	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
637450137	613	74	107	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
637450137	613	108	141	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
637450137	613	108	141	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
637450137	613	216	249	ProSiteProfiles	PS50005	IPR019734	Tetratricopeptide repeat	GO:0005515
637450137	613	216	249	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
637450137	613	381	591	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450137	613	13	248	SUPERFAMILY	SSF81901			
637450137	613	216	340	SUPERFAMILY	SSF48452			
637450138	381	93	381	SUPERFAMILY	SSF56935			
637450139	171	1	160	SUPERFAMILY	SSF53271			
637450142	491	202	491	SUPERFAMILY	SSF103515	IPR005546	Autotransporter beta-domain	
637450142	491	203	491	ProSiteProfiles	PS51208	IPR005546	Autotransporter beta-domain	
637450142	491	207	481	SMART	SM00869	IPR005546	Autotransporter beta-domain	
637450144	671	425	473	SUPERFAMILY	SSF52266			
637450144	671	503	662	SUPERFAMILY	SSF52266			
637450145	163	87	142	SUPERFAMILY	SSF46785			
637450146	84	44	77	SUPERFAMILY	SSF103511	IPR023329	Chlorophyll a/b binding protein domain	
637450151	130	36	116	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
637450153	68	34	62	SUPERFAMILY	SSF103511	IPR023329	Chlorophyll a/b binding protein domain	
637450156	363	279	363	SUPERFAMILY	SSF81271	IPR012676	TGS-like	
637450156	363	2	301	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450157	353	56	187	SUPERFAMILY	SSF111369			
637450158	976	718	940	SMART	SM00482	IPR001098	DNA-directed DNA polymerase, family A, palm domain	GO:0003677|GO:0003887|GO:0006260
637450158	976	9	300	SMART	SM00475	IPR002421	5'-3' exonuclease, N-terminal	GO:0003677
637450158	976	360	547	SMART	SM00474	IPR002562	3'-5' exonuclease domain	GO:0003676|GO:0006139|GO:0008408
637450158	976	208	227	SMART	SM00278	IPR003583	Helix-hairpin-helix DNA-binding motif, class 1	GO:0003677|GO:0006281
637450158	976	193	228	SMART	SM00279	IPR008918	Helix-hairpin-helix motif, class 2	GO:0003677|GO:0003824
637450158	976	363	545	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
637450158	976	191	316	SUPERFAMILY	SSF47807	IPR020045	5'-3' exonuclease, C-terminal domain	GO:0003677|GO:0003824
637450158	976	7	190	SUPERFAMILY	SSF88723			
637450158	976	556	975	SUPERFAMILY	SSF56672			
637450159	492	345	490	SUPERFAMILY	SSF47323	IPR009080	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding	GO:0000166|GO:0004812|GO:0005524|GO:0006418
637450159	492	366	436	SMART	SM00840	IPR015273	Cysteinyl-tRNA synthetase, class Ia, DALR	GO:0000166|GO:0004817|GO:0005524|GO:0005737|GO:0006423
637450159	492	2	315	SUPERFAMILY	SSF52374			
637450160	404	300	395	SUPERFAMILY	SSF69055	IPR026877	DXP reductoisomerase C-terminal domain	
637450160	404	2	147	SUPERFAMILY	SSF51735			
637450160	404	123	273	SUPERFAMILY	SSF55347			
637450161	109	4	107	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
637450162	363	82	349	SUPERFAMILY	SSF53474			
637450163	478	299	472	SUPERFAMILY	SSF52467			
637450165	376	150	315	SMART	SM01002	IPR007698	Alanine dehydrogenase/PNT, NAD(H)-binding domain	
637450165	376	5	141	SMART	SM01003	IPR007886	Alanine dehydrogenase/pyridine nucleotide transhydrogenase, N-terminal	
637450165	376	174	199	ProSitePatterns	PS00837	IPR008143	Alanine dehydrogenase/pyridine nucleotide transhydrogenase, conserved site-2	GO:0016491|GO:0055114
637450165	376	3	172	SUPERFAMILY	SSF52283			
637450165	376	141	316	SUPERFAMILY	SSF51735			
637450168	458	144	166	ProSitePatterns	PS00573	IPR008255	Pyridine nucleotide-disulphide oxidoreductase, class-II, active site	GO:0016491|GO:0055114
637450168	458	324	458	ProSiteProfiles	PS51352	IPR012336	Thioredoxin-like fold	
637450168	458	325	457	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
637450168	458	12	315	SUPERFAMILY	SSF51905			
637450169	88	1	69	ProSiteProfiles	PS50832	IPR006196	RNA-binding domain, S1, IF1 type	GO:0003723|GO:0003743|GO:0006413
637450169	88	2	67	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
637450170	320	2	239	SUPERFAMILY	SSF51735			
637450172	340	38	334	SUPERFAMILY	SSF53474			
637450173	174	4	78	ProSiteProfiles	PS51671	IPR002912	ACT domain	GO:0008152|GO:0016597
637450173	174	1	75	SUPERFAMILY	SSF55021			
637450173	174	80	158	SUPERFAMILY	SSF55021			
637450174	177	2	172	SUPERFAMILY	SSF50891	IPR002130	Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain	GO:0003755|GO:0006457
637450174	177	3	166	ProSiteProfiles	PS50072	IPR002130	Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain	GO:0003755|GO:0006457
637450176	358	12	357	SUPERFAMILY	SSF81483	IPR000484	Photosynthetic reaction centre, L/M	GO:0009772|GO:0019684|GO:0045156
637450176	358	189	215	ProSitePatterns	PS00244	IPR000484	Photosynthetic reaction centre, L/M	GO:0009772|GO:0019684|GO:0045156
637450177	460	17	460	SUPERFAMILY	SSF161077			
637450178	208	1	202	SUPERFAMILY	SSF52972			
637450179	509	262	459	ProSiteProfiles	PS51274	IPR017929	CobB/CobQ glutamine amidotransferase	
637450179	509	14	246	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450179	509	203	249	SUPERFAMILY	SSF52317			
637450179	509	276	420	SUPERFAMILY	SSF52317			
637450180	83	2	72	SUPERFAMILY	SSF54292	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
637450180	83	4	77	ProSiteProfiles	PS51085	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
637450180	83	39	47	ProSitePatterns	PS00197	IPR006058	2Fe-2S ferredoxin, iron-sulphur binding site	GO:0051537
637450184	340	30	336	SUPERFAMILY	SSF53850			
637450185	289	2	276	ProSiteProfiles	PS50861	IPR006194	Glycine-tRNA synthetase, heterodimeric	GO:0000166|GO:0004820|GO:0005524|GO:0005737|GO:0006426
637450185	289	1	280	SUPERFAMILY	SSF55681			
637450186	129	2	127	SUPERFAMILY	SSF160532			
637450187	110	2	110	SUPERFAMILY	SSF55331	IPR014347	Tautomerase/MIF superfamily	
637450188	214	21	213	SUPERFAMILY	SSF53335			
637450191	174	5	21	ProSitePatterns	PS00201	IPR001226	Flavodoxin, conserved site	GO:0009055|GO:0010181
637450191	174	3	167	ProSiteProfiles	PS50902	IPR008254	Flavodoxin/nitric oxide synthase	GO:0010181|GO:0016491
637450191	174	3	169	SUPERFAMILY	SSF52218			
637450198	364	16	355	SUPERFAMILY	SSF53756			
637450199	313	39	140	SUPERFAMILY	SSF103481			
637450199	313	219	301	SUPERFAMILY	SSF103481			
637450200	269	2	117	SUPERFAMILY	SSF52096			
637450200	269	148	206	SUPERFAMILY	SSF52096			
637450201	127	11	127	ProSiteProfiles	PS51167	IPR008243	Chorismate mutase, AroH class	
637450201	127	10	126	SUPERFAMILY	SSF55298	IPR013813	Endoribonuclease L-PSP/chorismate mutase-like	
637450203	45	3	22	ProSitePatterns	PS00784	IPR020939	Ribosomal protein L34, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450204	129	2	127	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
637450207	488	259	393	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
637450207	488	60	209	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450207	488	229	470	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450208	424	174	409	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
637450208	424	1	116	SUPERFAMILY	SSF46589	IPR010978	tRNA-binding arm	GO:0000166
637450208	424	121	417	SUPERFAMILY	SSF55681			
637450209	359	93	193	SUPERFAMILY	SSF50156	IPR001478	PDZ domain	GO:0005515
637450209	359	114	186	SMART	SM00228	IPR001478	PDZ domain	GO:0005515
637450210	100	62	84	ProSitePatterns	PS00527	IPR018271	Ribosomal protein S14, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
637450210	100	2	100	SUPERFAMILY	SSF57716			
637450211	721	631	699	ProSiteProfiles	PS50126	IPR003029	Ribosomal protein S1, RNA-binding domain	GO:0003723
637450211	721	561	626	SMART	SM00322	IPR004087	K Homology domain	GO:0003723
637450211	721	562	621	ProSiteProfiles	PS50084	IPR004088	K Homology domain, type 1	GO:0003723
637450211	721	615	702	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
637450211	721	143	228	SUPERFAMILY	SSF55666	IPR015847	Exoribonuclease, phosphorolytic domain 2	
637450211	721	459	557	SUPERFAMILY	SSF55666	IPR015847	Exoribonuclease, phosphorolytic domain 2	
637450211	721	6	142	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
637450211	721	299	496	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
637450211	721	629	699	SMART	SM00316	IPR022967	RNA-binding domain, S1	
637450211	721	561	637	SUPERFAMILY	SSF54791			
637450212	313	245	259	ProSitePatterns	PS00630	IPR020550	Inositol monophosphatase, conserved site	GO:0046854
637450212	313	22	303	SUPERFAMILY	SSF56655			
637450213	287	18	235	SUPERFAMILY	SSF53790	IPR000878	Tetrapyrrole methylase	GO:0008152|GO:0008168
637450213	287	96	107	ProSitePatterns	PS01296	IPR018063	SAM-dependent methyltransferase RsmI, conserved site	GO:0008168
637450216	485	198	482	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
637450216	485	11	292	SUPERFAMILY	SSF53448			
637450220	370	17	209	SUPERFAMILY	SSF53448			
637450221	317	3	207	SUPERFAMILY	SSF53448			
637450222	349	1	345	SUPERFAMILY	SSF51735			
637450223	284	1	280	SUPERFAMILY	SSF51735			
637450224	360	13	340	SUPERFAMILY	SSF51735			
637450225	255	1	255	SUPERFAMILY	SSF53448			
637450226	399	8	397	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
637450228	317	8	316	SUPERFAMILY	SSF51735			
637450229	357	4	350	SUPERFAMILY	SSF51735			
637450230	363	1	348	SUPERFAMILY	SSF51735			
637450231	341	3	337	SUPERFAMILY	SSF51735			
637450233	230	91	184	SUPERFAMILY	SSF53335			
637450234	386	25	381	SUPERFAMILY	SSF53756			
637450235	216	26	189	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
637450236	407	7	253	SUPERFAMILY	SSF51905			
637450237	239	2	236	SUPERFAMILY	SSF53448			
637450238	203	35	203	ProSiteProfiles	PS51464	IPR001347	Sugar isomerase (SIS)	GO:0005975|GO:0030246
637450238	203	14	194	SUPERFAMILY	SSF53697			
637450239	500	21	107	SUPERFAMILY	SSF52374			
637450239	500	185	484	SUPERFAMILY	SSF53613			
637450240	315	1	298	SUPERFAMILY	SSF51735			
637450241	319	3	290	SUPERFAMILY	SSF53448			
637450242	366	9	345	SUPERFAMILY	SSF53756			
637450243	327	12	232	SUPERFAMILY	SSF53448			
637450244	382	69	381	SUPERFAMILY	SSF53756			
637450246	603	441	600	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450248	325	165	176	ProSitePatterns	PS01348	IPR018480	Phospho-N-acetylmuramoyl-pentapeptide transferase, conserved site	
637450250	324	31	294	SUPERFAMILY	SSF52518			
637450251	309	1	174	SMART	SM00861	IPR005475	Transketolase-like, pyrimidine-binding domain	
637450251	309	2	193	SUPERFAMILY	SSF52518			
637450253	418	90	262	SUPERFAMILY	SSF53335			
637450254	279	5	238	SUPERFAMILY	SSF51735			
637450255	343	61	75	ProSitePatterns	PS00059	IPR002328	Alcohol dehydrogenase, zinc-type, conserved site	GO:0008270|GO:0016491|GO:0055114
637450255	343	1	163	SUPERFAMILY	SSF50129	IPR011032	GroES (chaperonin 10)-like	
637450255	343	134	306	SUPERFAMILY	SSF51735			
637450256	276	13	274	SUPERFAMILY	SSF52518			
637450257	305	1	163	SMART	SM00861	IPR005475	Transketolase-like, pyrimidine-binding domain	
637450257	305	171	305	SUPERFAMILY	SSF52922	IPR009014	Transketolase, C-terminal/Pyruvate-ferredoxin oxidoreductase, domain II	GO:0003824|GO:0008152
637450257	305	1	164	SUPERFAMILY	SSF52518			
637450258	202	2	15	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
637450258	202	67	169	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
637450259	335	16	237	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
637450260	594	369	592	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
637450260	594	395	587	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
637450260	594	23	334	SUPERFAMILY	SSF90123	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
637450260	594	35	336	ProSiteProfiles	PS50929	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
637450260	594	517	526	SUPERFAMILY	SSF90123	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
637450260	594	513	527	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
637450260	594	363	590	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450261	223	37	215	SUPERFAMILY	SSF53335			
637450262	282	22	193	SUPERFAMILY	SSF53335			
637450262	282	225	262	SUPERFAMILY	SSF53335			
637450264	281	34	239	SUPERFAMILY	SSF53335			
637450267	610	2	31	SUPERFAMILY	SSF53067			
637450267	610	67	214	SUPERFAMILY	SSF53067			
637450267	610	264	346	SUPERFAMILY	SSF53067			
637450268	397	105	181	SUPERFAMILY	SSF52266			
637450268	397	273	389	SUPERFAMILY	SSF52266			
637450269	132	37	128	SUPERFAMILY	SSF52266			
637450270	255	111	251	SUPERFAMILY	SSF52266			
637450272	617	4	80	SUPERFAMILY	SSF53067			
637450272	617	135	220	SUPERFAMILY	SSF53067			
637450272	617	257	358	SUPERFAMILY	SSF53067			
637450273	150	17	147	SUPERFAMILY	SSF51161	IPR011004	Trimeric LpxA-like	
637450274	213	50	188	SUPERFAMILY	SSF53335			
637450275	324	4	269	SUPERFAMILY	SSF53448			
637450278	292	3	183	SUPERFAMILY	SSF53448			
637450279	329	1	314	SUPERFAMILY	SSF51735			
637450280	382	26	380	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
637450281	388	40	384	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
637450282	311	1	307	SUPERFAMILY	SSF51735			
637450283	474	217	317	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
637450283	474	322	459	SUPERFAMILY	SSF52413	IPR014027	UDP-glucose/GDP-mannose dehydrogenase, C-terminal	GO:0016616|GO:0051287|GO:0055114
637450283	474	335	448	SMART	SM00984	IPR014027	UDP-glucose/GDP-mannose dehydrogenase, C-terminal	GO:0016616|GO:0051287|GO:0055114
637450283	474	7	208	SUPERFAMILY	SSF51735			
637450284	207	80	203	SUPERFAMILY	SSF51306	IPR015927	Peptidase S24/S26A/S26B/S26C	
637450284	207	8	75	SUPERFAMILY	SSF46785			
637450285	308	7	307	SUPERFAMILY	SSF53671	IPR006130	Aspartate/ornithine carbamoyltransferase	GO:0006520|GO:0016597|GO:0016743
637450285	308	51	58	ProSitePatterns	PS00097	IPR006130	Aspartate/ornithine carbamoyltransferase	GO:0006520|GO:0016597|GO:0016743
637450286	620	202	344	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
637450286	620	312	330	ProSitePatterns	PS00674	IPR003960	ATPase, AAA-type, conserved site	GO:0005524
637450286	620	166	436	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
637450286	620	423	618	SUPERFAMILY	SSF140990			
637450287	362	8	147	SUPERFAMILY	SSF53927	IPR016193	Cytidine deaminase-like	GO:0003824
637450287	362	156	358	SUPERFAMILY	SSF53597	IPR024072	Dihydrofolate reductase-like domain	
637450290	426	7	214	SUPERFAMILY	SSF53790	IPR000878	Tetrapyrrole methylase	GO:0008152|GO:0008168
637450290	426	205	392	SUPERFAMILY	SSF53335			
637450291	302	4	296	SUPERFAMILY	SSF111331	IPR016064	ATP-NAD kinase-like domain	GO:0003951|GO:0008152
637450292	335	118	334	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
637450292	335	24	108	SUPERFAMILY	SSF46589	IPR010978	tRNA-binding arm	GO:0000166
637450292	335	101	335	SUPERFAMILY	SSF55681			
637450293	269	4	263	SUPERFAMILY	SSF64167	IPR002828	Survival protein SurE-like phosphatase/nucleotidase	GO:0016787
637450295	307	167	304	SUPERFAMILY	SSF82114	IPR015865	Riboflavin kinase domain, bacterial/eukaryotic	GO:0008531|GO:0009231
637450295	307	176	303	SMART	SM00904	IPR015865	Riboflavin kinase domain, bacterial/eukaryotic	GO:0008531|GO:0009231
637450295	307	13	171	SUPERFAMILY	SSF52374			
637450296	351	151	343	SUPERFAMILY	SSF51391	IPR022998	Thiamin phosphate synthase superfamily	
637450297	69	2	68	SUPERFAMILY	SSF54285	IPR016155	Molybdopterin synthase/thiamin biosynthesis sulphur carrier, beta-grasp	
637450300	218	87	216	SUPERFAMILY	SSF52255	IPR000031	Phosphoribosylaminoimidazole carboxylase PurE domain	GO:0006189
637450300	218	87	217	SMART	SM01001	IPR000031	Phosphoribosylaminoimidazole carboxylase PurE domain	GO:0006189
