gene_oid	db_name	id
637450091	UniProtKB	Q7V114
637450093	GI	33861633
637450093	GenBank/EMBL	NP_893194
637450093	GeneID	1727074
637450093	PIRSF	PIRSF003177
637450093	UniProt/TrEMBL	Q7V113
637450094	GI	33861634
637450094	GenBank/EMBL	NP_893195
637450094	GeneID	1726718
637450094	UniProt/TrEMBL	Q7V112
637450095	GI	33861635
637450095	GenBank/EMBL	NP_893196
637450095	GeneID	1727015
637450095	UniProtKB	Q7TU79
637450096	GI	33861636
637450096	GenBank/EMBL	NP_893197
637450096	GeneID	1726954
637450096	UniProtKB	Q7V111
637450097	GI	33861637
637450097	GenBank/EMBL	NP_893198
637450097	GeneID	1727017
637450097	PIRSF	PIRSF000469
637450097	TIGRFam	TIGR00217
637450097	UniProt/TrEMBL	Q7V110
637450098	GI	33861638
637450098	GenBank/EMBL	NP_893199
637450098	GeneID	1726793
637450098	UniProtKB	Q7TU78
637450099	GI	33861639
637450099	GenBank/EMBL	NP_893200
637450099	GeneID	1726933
637450099	UniProtKB	Q7V109
637450100	GI	33861640
637450100	GenBank/EMBL	NP_893201
637450100	GeneID	1726955
637450100	UniProtKB	Q7V108
637450101	GI	33861641
637450101	GenBank/EMBL	NP_893202
637450101	GeneID	1726874
637450101	UniProtKB	Q7TU77
637450102	GI	33861642
637450102	GenBank/EMBL	NP_893203
637450102	GeneID	1726794
637450102	UniProtKB	Q7TU76
637450103	GI	33861643
637450103	GenBank/EMBL	NP_893204
637450103	GeneID	1727114
637450103	UniProtKB	Q7V107
637450104	GI	33861644
637450104	GenBank/EMBL	NP_893205
637450104	GeneID	1726998
637450104	UniProtKB	Q7V106
637450105	GI	33861645
637450105	GenBank/EMBL	NP_893206
637450105	GeneID	1726991
637450105	PIRSF	PIRSF006628
637450105	UniProt/TrEMBL	Q7V105
637450106	GI	33861646
637450106	GenBank/EMBL	NP_893207
637450106	GeneID	1726959
637450106	UniProtKB	Q7V104
637450107	GI	33861647
637450107	GenBank/EMBL	NP_893208
637450107	GeneID	1726919
637450107	UniProtKB	Q7V103
637450108	GI	33861648
637450108	GenBank/EMBL	NP_893209
637450108	GeneID	1726798
637450108	UniProtKB	Q7V102
637450109	GI	33861649
637450109	GenBank/EMBL	NP_893210
637450109	GeneID	1727100
637450109	PIRSF	PIRSF001619
637450109	TIGRFam	TIGR00433
637450109	UniProt/TrEMBL	Q7V101
637450110	GI	33861650
637450110	GenBank/EMBL	NP_893211
637450110	GeneID	1727008
637450110	UniProtKB	Q7V100
637450111	GI	33861651
637450111	GenBank/EMBL	NP_893212
637450111	GeneID	1726797
637450111	UniProtKB	Q7V0Z9
637450112	GI	33861652
637450112	GenBank/EMBL	NP_893213
637450112	GeneID	1727018
637450112	PIRSF	PIRSF005963
637450112	TIGRFam	TIGR00510
637450112	UniProt/TrEMBL	Q7V0Z8
637450113	GI	33861653
637450113	GenBank/EMBL	NP_893214
637450113	GeneID	1727006
637450113	PIRSF	PIRSF003129
637450113	TIGRFam	TIGR00615
637450113	UniProt/TrEMBL	Q7V0Z7
637450114	GI	33861654
637450114	GenBank/EMBL	NP_893215
637450114	GeneID	1726796
637450114	UniProtKB	Q7V0Z6
637450115	GI	33861655
637450115	GenBank/EMBL	NP_893216
637450115	GeneID	1726885
637450115	UniProtKB	Q7V0Z5
637450116	GI	33861656
637450116	GenBank/EMBL	NP_893217
637450116	GeneID	1727088
637450116	UniProt/TrEMBL	Q7V0Z4
637450117	GI	33861657
637450117	GenBank/EMBL	NP_893218
637450117	GeneID	1727023
637450117	UniProtKB	Q7V0Z3
637450118	GI	33861658
637450118	GenBank/EMBL	NP_893219
637450118	GeneID	1726726
637450118	UniProtKB	Q7V0Z2
637450119	GI	33861659
637450119	GenBank/EMBL	NP_893220
637450119	GeneID	1727099
637450119	UniProtKB	Q7V0Z1
637450120	GI	33861660
637450120	GenBank/EMBL	NP_893221
637450120	GeneID	1726950
637450120	UniProtKB	Q7V0Z0
637450121	GI	33861661
637450121	GenBank/EMBL	NP_893222
637450121	GeneID	1726178
637450121	UniProtKB	Q7V0Y9
637450122	GI	33861662
637450122	GenBank/EMBL	NP_893223
637450122	GeneID	1726914
637450122	UniProtKB	Q7V0Y8
637450123	GI	33861663
637450123	GenBank/EMBL	NP_893224
637450123	GeneID	1727142
637450123	PIRSF	PIRSF015646
637450123	TIGRFam	TIGR00559
637450123	UniProt/TrEMBL	Q7V0Y7
637450124	GI	33861664
637450124	GenBank/EMBL	NP_893225
637450124	GeneID	1726782
637450124	UniProtKB	Q7V0Y6
637450125	GI	33861665
637450125	GenBank/EMBL	NP_893226
637450125	GeneID	1726166
637450125	UniProt/TrEMBL	Q7V0Y5
637450126	GI	33861666
637450126	GenBank/EMBL	NP_893227
637450126	GeneID	1726891
637450126	UniProtKB	Q7V0Y4
637450127	GI	33861667
637450127	GenBank/EMBL	NP_893228
637450127	GeneID	1726893
637450127	UniProtKB	Q7V0Y3
637450128	GI	33861668
637450128	GenBank/EMBL	NP_893229
637450128	GeneID	1727097
637450128	UniProtKB	Q7V0Y2
637450129	GI	33861669
637450129	GenBank/EMBL	NP_893230
637450129	GeneID	1727080
637450129	PIRSF	PIRSF003173
637450129	UniProt/TrEMBL	Q7V0Y1
637450130	GI	33861670
637450130	GenBank/EMBL	NP_893231
637450130	GeneID	1726984
637450130	UniProtKB	Q7V0Y0
637450131	GI	33861671
637450131	GenBank/EMBL	NP_893232
637450131	GeneID	1727081
637450131	UniProtKB	Q7V0X9
637450132	GI	33861672
637450132	GenBank/EMBL	NP_893233
637450132	GeneID	1726967
637450132	UniProtKB	Q7TU75
637450133	GI	33861673
637450133	GenBank/EMBL	NP_893234
637450133	GeneID	1726970
637450133	UniProtKB	P59907
637450135	GI	33861674
637450135	GenBank/EMBL	NP_893235
637450135	GeneID	1727125
637450135	UniProtKB	Q7TTL7
637450136	GI	33861675
637450136	GenBank/EMBL	NP_893236
637450136	GeneID	1726740
637450136	UniProt/TrEMBL	Q7V0X8
637450137	GI	33861676
637450137	GenBank/EMBL	NP_893237
637450137	GeneID	1726966
637450137	UniProtKB	Q7V0X7
637450138	GI	33861677
637450138	GenBank/EMBL	NP_893238
637450138	GeneID	1727082
637450138	UniProtKB	Q7V0X6
637450139	GI	33861678
637450139	GenBank/EMBL	NP_893239
637450139	GeneID	1726730
637450139	UniProtKB	Q7V0X5
637450141	GI	33861679
637450141	GenBank/EMBL	NP_893240
637450141	GeneID	1727071
637450141	UniProtKB	Q7V0X4
637450142	GI	33861680
637450142	GenBank/EMBL	NP_893241
637450142	GeneID	1727026
637450142	TIGRFam	TIGR01414
637450142	UniProt/TrEMBL	Q7TU74
637450143	GI	33861681
637450143	GenBank/EMBL	NP_893242
637450143	GeneID	1726856
637450143	UniProtKB	Q7TU73
637450144	GI	33861682
637450144	GenBank/EMBL	NP_893243
637450144	GeneID	1727024
637450144	UniProtKB	Q7V0X3
637450145	GI	33861683
637450145	GenBank/EMBL	NP_893244
637450145	GeneID	1726883
637450145	UniProt/TrEMBL	Q7V0X2
637450146	GI	33861684
637450146	GenBank/EMBL	NP_893245
637450146	GeneID	1726724
637450146	UniProt/TrEMBL	Q7V0X1
637450147	GI	33861685
637450147	GenBank/EMBL	NP_893246
637450147	GeneID	1726799
637450147	UniProtKB	Q7TU72
637450148	GI	33861686
637450148	GenBank/EMBL	NP_893247
637450148	GeneID	1726999
637450148	UniProtKB	Q7V0X0
637450149	GI	33861687
637450149	GenBank/EMBL	NP_893248
637450149	GeneID	1726969
637450149	UniProt/TrEMBL	Q7V0W9
637450150	GI	33861688
637450150	GenBank/EMBL	NP_893249
637450150	GeneID	1726723
637450150	UniProt/TrEMBL	Q7V0W8
637450151	GI	33861689
637450151	GenBank/EMBL	NP_893250
637450151	GeneID	1727021
637450151	UniProtKB	Q7V0W7
637450152	GI	33861690
637450152	GenBank/EMBL	NP_893251
637450152	GeneID	1726942
637450152	UniProtKB	Q7TU71
637450153	GI	33861691
637450153	GenBank/EMBL	NP_893252
637450153	GeneID	1726322
637450153	UniProtKB	Q7V0W6
637450154	GI	33861692
637450154	GenBank/EMBL	NP_893253
637450154	GeneID	1726092
637450154	UniProt/TrEMBL	Q7V0W5
637450155	GI	33861693
637450155	GenBank/EMBL	NP_893254
637450155	GeneID	1726937
637450155	UniProtKB	Q7TU70
637450156	GI	33861694
637450156	GenBank/EMBL	NP_893255
637450156	GeneID	1726311
637450156	PIRSF	PIRSF006641
637450156	TIGRFam	TIGR00092
637450156	TIGRFam	TIGR00650
637450156	UniProt/TrEMBL	Q7V0W4
637450157	GI	33861695
637450157	GenBank/EMBL	NP_893256
637450157	GeneID	1726867
637450157	UniProtKB	Q7V0W3
637450158	GI	33861696
637450158	GenBank/EMBL	NP_893257
637450158	GeneID	1726727
637450158	PIRSF	PIRSF000796
637450158	TIGRFam	TIGR00593
637450158	UniProt/TrEMBL	Q7V0W2
637450159	GI	33861697
637450159	GenBank/EMBL	NP_893258
637450159	GeneID	1726324
637450159	UniProtKB	Q7V0W1
637450160	GI	33861698
637450160	GenBank/EMBL	NP_893259
637450160	GeneID	1726866
637450160	UniProtKB	Q7V0W0
637450161	GI	33861699
637450161	GenBank/EMBL	NP_893260
637450161	GeneID	1726842
637450161	PIRSF	PIRSF000065
637450161	UniProt/TrEMBL	Q7V0V9
637450162	GI	33861700
637450162	GenBank/EMBL	NP_893261
637450162	GeneID	1726314
637450162	UniProtKB	Q7V0V8
637450163	GI	33861701
637450163	GenBank/EMBL	NP_893262
637450163	GeneID	1726889
637450163	PIRSF	PIRSF000204
637450163	UniProt/TrEMBL	Q7V0V7
637450164	GI	33861702
637450164	GenBank/EMBL	NP_893263
637450164	GeneID	1726284
637450164	UniProtKB	Q7V0V6
637450165	GI	33861703
637450165	GenBank/EMBL	NP_893264
637450165	GeneID	1726890
637450165	UniProtKB	Q7V0V5
637450166	GI	33861704
637450166	GenBank/EMBL	NP_893265
637450166	GeneID	1726303
637450166	UniProt/TrEMBL	Q7V0V4
637450167	GI	33861705
637450167	GenBank/EMBL	NP_893266
637450167	GeneID	1727057
637450167	UniProtKB	Q7V0V3
637450168	GI	33861706
637450168	GenBank/EMBL	NP_893267
637450168	GeneID	1726996
637450168	UniProtKB	Q7V0V2
637450169	GI	33861707
637450169	GenBank/EMBL	NP_893268
637450169	GeneID	1727007
637450169	UniProtKB	Q7V0V1
637450170	GI	33861708
637450170	GenBank/EMBL	NP_893269
637450170	GeneID	1727049
637450170	PIRSF	PIRSF019659
637450170	UniProt/TrEMBL	Q7V0V0
637450171	GI	109150042
637450171	GenBank/EMBL	YP_654190
637450171	GeneID	4126790
637450172	GI	33861709
637450172	GenBank/EMBL	NP_893270
637450172	GeneID	1726729
637450172	UniProtKB	Q7V0U9
637450173	GI	33861710
637450173	GenBank/EMBL	NP_893271
637450173	GeneID	1726994
637450173	PIRSF	PIRSF001372
637450173	TIGRFam	TIGR00119
637450173	UniProt/TrEMBL	Q7V0U8
637450174	GI	33861711
637450174	GenBank/EMBL	NP_893272
637450174	GeneID	1727040
637450174	UniProt/TrEMBL	Q7V0U7
637450175	GI	33861712
637450175	GenBank/EMBL	NP_893273
637450175	GeneID	1726978
637450175	PIRSF	PIRSF005884
637450175	UniProt/TrEMBL	Q7V0U6
637450176	GI	33861713
637450176	GenBank/EMBL	NP_893274
637450176	GeneID	1726801
637450176	PIRSF	PIRSF002904
637450176	TIGRFam	TIGR01152
637450176	UniProt/TrEMBL	Q93P10
637450177	GI	33861714
637450177	GenBank/EMBL	NP_893275
637450177	GeneID	1726654
637450177	UniProtKB	Q93P09
637450178	GI	33861715
637450178	GenBank/EMBL	NP_893276
637450178	GeneID	1726918
637450178	UniProtKB	Q7V0U3
637450179	GI	33861716
637450179	GenBank/EMBL	NP_893277
637450179	GeneID	1726728
637450179	UniProtKB	Q7V0U2
637450180	GI	33861717
637450180	GenBank/EMBL	NP_893278
637450180	GeneID	1727014
637450180	UniProtKB	Q7V0U1
637450181	GI	33861718
637450181	GenBank/EMBL	NP_893279
637450181	GeneID	1726971
637450181	UniProt/TrEMBL	Q7V0U0
637450182	GI	33861719
637450182	GenBank/EMBL	NP_893280
637450182	GeneID	1726965
637450182	UniProt/TrEMBL	Q7TU69
637450184	GI	33861720
637450184	GenBank/EMBL	NP_893281
637450184	GeneID	1726915
637450184	PIRSF	PIRSF002825
637450184	UniProt/TrEMBL	Q7V0T9
637450185	GI	33861721
637450185	GenBank/EMBL	NP_893282
637450185	GeneID	1726672
637450185	UniProtKB	Q7V0T8
637450186	GI	33861722
637450186	GenBank/EMBL	NP_893283
637450186	GeneID	1726936
637450186	UniProtKB	Q7V0T7
637450187	GI	33861723
637450187	GenBank/EMBL	NP_893284
637450187	GeneID	1726922
637450187	UniProtKB	Q7V0T6
637450188	GI	33861724
637450188	GenBank/EMBL	NP_893285
637450188	GeneID	1726707
637450188	UniProtKB	Q7V0T5
637450189	GI	33861725
637450189	GenBank/EMBL	NP_893286
637450189	GeneID	1726929
637450189	UniProt/TrEMBL	Q7V0T4
637450190	GI	33861726
637450190	GenBank/EMBL	NP_893287
637450190	GeneID	1726927
637450190	UniProtKB	Q7V0T3
637450191	GI	33861727
637450191	GenBank/EMBL	NP_893288
637450191	GeneID	1726734
637450191	PIRSF	PIRSF000088
637450191	TIGRFam	TIGR01752
637450191	UniProt/TrEMBL	Q7V0T2
637450192	GI	33861728
637450192	GenBank/EMBL	NP_893289
637450192	GeneID	1726902
637450192	UniProtKB	Q7V0T1
637450193	GI	33861729
637450193	GenBank/EMBL	NP_893290
637450193	GeneID	1726931
637450193	UniProtKB	Q7V0T0
637450194	GI	33861730
637450194	GenBank/EMBL	NP_893291
637450194	GeneID	1726905
637450194	UniProtKB	Q7V0S9
637450195	GI	33861731
637450195	GenBank/EMBL	NP_893292
637450195	GeneID	1726935
637450195	UniProtKB	Q7V0S8
637450196	GI	33861732
637450196	GenBank/EMBL	NP_893293
637450196	GeneID	1726896
637450196	UniProtKB	Q7TU68
637450197	GI	33861733
637450197	GenBank/EMBL	NP_893294
637450197	GeneID	1726940
637450197	UniProtKB	Q7V0S7
637450198	GI	33861734
637450198	GenBank/EMBL	NP_893295
637450198	GeneID	1726924
637450198	UniProt/TrEMBL	Q7V0S6
637450199	GI	33861735
637450199	GenBank/EMBL	NP_893296
637450199	GeneID	1726945
637450199	UniProtKB	Q7V0S5
637450200	GI	33861736
637450200	GenBank/EMBL	NP_893297
637450200	GeneID	1726722
637450200	UniProtKB	Q7V0S4
637450201	GI	33861737
637450201	GenBank/EMBL	NP_893298
637450201	GeneID	1726892
637450201	PIRSF	PIRSF005965
637450201	TIGRFam	TIGR01796
637450201	UniProt/TrEMBL	Q7V0S3
637450202	GI	33861738
637450202	GenBank/EMBL	NP_893299
637450202	GeneID	1726947
637450202	UniProt/TrEMBL	Q7V0S2
637450203	GI	33861739
637450203	GenBank/EMBL	NP_893300
637450203	GeneID	1726217
637450203	UniProtKB	Q7V0S1
637450204	GI	33861740
637450204	GenBank/EMBL	NP_893301
637450204	GeneID	1726952
637450204	UniProtKB	Q7V0S0
637450205	GI	33861741
637450205	GenBank/EMBL	NP_893302
637450205	GeneID	1726951
637450205	UniProtKB	Q7V0R9
637450206	GI	33861742
637450206	GenBank/EMBL	NP_893303
637450206	GeneID	1726953
637450206	UniProt/TrEMBL	Q7V0R8
637450207	GI	33861743
637450207	GenBank/EMBL	NP_893304
637450207	GeneID	1726888
637450207	PIRSF	PIRSF005542
637450207	UniProt/TrEMBL	Q7U394
637450208	GI	33861744
637450208	GenBank/EMBL	NP_893305
637450208	GeneID	1726962
637450208	PIRSF	PIRSF001529
637450208	TIGRFam	TIGR00414
637450208	UniProt/TrEMBL	Q7V0R7
637450209	GI	33861745
637450209	GenBank/EMBL	NP_893306
637450209	GeneID	1726663
637450209	UniProtKB	Q7V0R6
637450210	GI	33861746
637450210	GenBank/EMBL	NP_893307
637450210	GeneID	1726964
637450210	UniProtKB	Q7TU67
637450211	GI	33861747
637450211	GenBank/EMBL	NP_893308
637450211	GeneID	1726709
637450211	PIRSF	PIRSF005499
637450211	UniProt/TrEMBL	Q7V0R5
637450212	GI	33861748
637450212	GenBank/EMBL	NP_893309
637450212	GeneID	1727032
637450212	UniProtKB	Q7V0R4
637450213	GI	33861749
637450213	GenBank/EMBL	NP_893310
637450213	GeneID	1726173
637450213	UniProtKB	Q7V0R3
637450214	GI	33861750
637450214	GenBank/EMBL	NP_893311
637450214	GeneID	1726673
637450214	UniProtKB	Q7V0R2
637450215	GI	33861751
637450215	GenBank/EMBL	NP_893312
637450215	GeneID	1727067
637450215	UniProt/TrEMBL	Q7V0R1
637450216	GI	33861752
637450216	GenBank/EMBL	NP_893313
637450216	GeneID	1726036
637450216	UniProtKB	Q7V0R0
637450218	GI	33861753
637450218	GenBank/EMBL	NP_893314
637450218	GeneID	1726157
637450218	UniProt/TrEMBL	Q7V0Q9
637450219	GI	33861754
637450219	GenBank/EMBL	NP_893315
637450219	GeneID	1726666
637450219	UniProtKB	Q7V0Q8
637450220	GI	33861755
637450220	GenBank/EMBL	NP_893316
637450220	GeneID	1726161
637450220	UniProtKB	Q7V0Q7
637450221	GI	33861756
637450221	GenBank/EMBL	NP_893317
637450221	GeneID	1726739
637450221	UniProtKB	Q7V0Q6
637450222	GI	33861757
637450222	GenBank/EMBL	NP_893318
637450222	GeneID	1726301
637450222	PIRSF	PIRSF001459
637450222	UniProt/TrEMBL	Q7V0Q5
637450223	GI	33861758
637450223	GenBank/EMBL	NP_893319
637450223	GeneID	1727064
637450223	UniProtKB	Q7V0Q4
637450224	GI	33861759
637450224	GenBank/EMBL	NP_893320
637450224	GeneID	1726783
637450224	UniProtKB	Q7V0Q3
637450225	GI	33861760
637450225	GenBank/EMBL	NP_893321
637450225	GeneID	1727050
637450225	PIRSF	PIRSF005544
637450225	TIGRFam	TIGR02623
637450225	UniProt/TrEMBL	Q7V0Q2
637450226	GI	33861761
637450226	GenBank/EMBL	NP_893322
637450226	GeneID	1726313
637450226	UniProtKB	Q7V0Q1
637450227	GI	33861762
637450227	GenBank/EMBL	NP_893323
637450227	GeneID	1726328
637450227	UniProtKB	Q7V0Q0
637450228	GI	33861763
637450228	GenBank/EMBL	NP_893324
637450228	GeneID	1726291
637450228	UniProtKB	Q7V0P9
637450229	GI	33861764
637450229	GenBank/EMBL	NP_893325
637450229	GeneID	1726811
637450229	PIRSF	PIRSF005950
637450229	TIGRFam	TIGR01472
637450229	UniProt/TrEMBL	Q7V0P8
637450230	GI	33861765
637450230	GenBank/EMBL	NP_893326
637450230	GeneID	1726784
637450230	UniProtKB	Q7V0P7
637450231	GI	33861766
637450231	GenBank/EMBL	NP_893327
637450231	GeneID	1726968
637450231	UniProtKB	Q7V0P6
637450232	GI	33861767
637450232	GenBank/EMBL	NP_893328
637450232	GeneID	1726295
637450232	UniProt/TrEMBL	Q7V0P5
637450233	GI	33861768
637450233	GenBank/EMBL	NP_893329
637450233	GeneID	1726738
637450233	UniProtKB	Q7V0P4
637450234	GI	33861769
637450234	GenBank/EMBL	NP_893330
637450234	GeneID	1726943
637450234	UniProtKB	Q7V0P3
637450235	GI	33861770
637450235	GenBank/EMBL	NP_893331
637450235	GeneID	1726639
637450235	UniProtKB	Q7V0P2
637450236	GI	33861771
637450236	GenBank/EMBL	NP_893332
637450236	GeneID	1726668
637450236	PIRSF	PIRSF006148
637450236	UniProt/TrEMBL	Q7V0P1
637450237	GI	33861772
637450237	GenBank/EMBL	NP_893333
637450237	GeneID	1726669
637450237	UniProtKB	Q7V0P0
637450238	GI	33861773
637450238	GenBank/EMBL	NP_893334
637450238	GeneID	1726664
637450238	UniProtKB	Q7V0N9
637450239	GI	33861774
637450239	GenBank/EMBL	NP_893335
637450239	GeneID	1725953
637450239	TIGRFam	TIGR00125
637450239	UniProt/TrEMBL	Q7V0N8
637450240	GI	33861775
637450240	GenBank/EMBL	NP_893336
637450240	GeneID	1726930
637450240	PIRSF	PIRSF001459
637450240	UniProt/TrEMBL	Q7V0N7
637450241	GI	33861776
637450241	GenBank/EMBL	NP_893337
637450241	GeneID	1726676
637450241	UniProtKB	Q7V0N6
637450242	GI	33861777
637450242	GenBank/EMBL	NP_893338
637450242	GeneID	1726670
637450242	UniProt/TrEMBL	Q7V0N5
637450243	GI	33861778
637450243	GenBank/EMBL	NP_893339
637450243	GeneID	1725766
637450243	UniProtKB	Q7V0N4
637450244	GI	33861779
637450244	GenBank/EMBL	NP_893340
637450244	GeneID	1726698
637450244	UniProtKB	Q7V0N3
637450245	GI	33861780
637450245	GenBank/EMBL	NP_893341
637450245	GeneID	1726646
637450245	UniProtKB	Q7V0N2
637450246	GI	33861781
637450246	GenBank/EMBL	NP_893342
637450246	GeneID	1726898
637450246	UniProtKB	Q7V0N1
637450247	GI	33861782
637450247	GenBank/EMBL	NP_893343
637450247	GeneID	1726858
637450247	UniProt/TrEMBL	Q7V0N0
637450248	GI	33861783
637450248	GenBank/EMBL	NP_893344
637450248	GeneID	1726708
637450248	UniProtKB	Q7V0M9
637450249	GI	33861784
637450249	GenBank/EMBL	NP_893345
637450249	GeneID	1726735
637450249	UniProtKB	Q7V0M8
637450250	GI	33861785
637450250	GenBank/EMBL	NP_893346
637450250	GeneID	1726717
637450250	UniProtKB	Q7V0M7
637450251	GI	33861786
637450251	GenBank/EMBL	NP_893347
637450251	GeneID	1726630
637450251	UniProt/TrEMBL	Q7V0M6
637450252	GI	33861787
637450252	GenBank/EMBL	NP_893348
637450252	GeneID	1726674
637450252	UniProtKB	Q7V0M5
637450253	GI	33861788
637450253	GenBank/EMBL	NP_893349
637450253	GeneID	1726887
637450253	UniProtKB	Q7V0M4
637450254	GI	33861789
637450254	GenBank/EMBL	NP_893350
637450254	GeneID	1726665
637450254	UniProtKB	Q7V0M3
637450255	GI	33861790
637450255	GenBank/EMBL	NP_893351
637450255	GeneID	1726667
637450255	UniProtKB	Q7V0M2
637450256	GI	33861791
637450256	GenBank/EMBL	NP_893352
637450256	GeneID	1726671
637450256	UniProtKB	Q7V0M1
637450257	GI	33861792
637450257	GenBank/EMBL	NP_893353
637450257	GeneID	1726637
637450257	UniProtKB	Q7V0M0
637450258	GI	33861793
637450258	GenBank/EMBL	NP_893354
637450258	GeneID	1726886
637450258	UniProt/TrEMBL	Q7V0L9
637450259	GI	33861794
637450259	GenBank/EMBL	NP_893355
637450259	GeneID	1726657
637450259	UniProtKB	Q7V0L8
637450260	GI	33861795
637450260	GenBank/EMBL	NP_893356
637450260	GeneID	1726645
637450260	UniProtKB	Q7V0L7
637450261	GI	33861796
637450261	GenBank/EMBL	NP_893357
637450261	GeneID	1726388
637450261	UniProtKB	Q7V0L6
637450262	GI	33861797
637450262	GenBank/EMBL	NP_893358
637450262	GeneID	1726387
637450262	UniProt/TrEMBL	Q7V0L5
637450263	GI	33861798
637450263	GenBank/EMBL	NP_893359
637450263	GeneID	1726389
637450263	UniProt/TrEMBL	Q7V0L4
637450264	GI	33861799
637450264	GenBank/EMBL	NP_893360
637450264	GeneID	1726390
637450264	UniProtKB	Q7V0L3
637450265	GI	33861800
637450265	GenBank/EMBL	NP_893361
637450265	GeneID	1725800
637450265	UniProt/TrEMBL	Q7V0L2
637450266	GI	33861801
637450266	GenBank/EMBL	NP_893362
637450266	GeneID	1725832
637450266	UniProt/TrEMBL	Q7V0L1
637450267	GI	33861802
637450267	GenBank/EMBL	NP_893363
637450267	GeneID	1726122
637450267	UniProtKB	Q7V0L0
637450268	GI	33861803
637450268	GenBank/EMBL	NP_893364
637450268	GeneID	1726138
637450268	UniProtKB	Q7V0K9
637450269	GI	33861804
637450269	GenBank/EMBL	NP_893365
637450269	GeneID	1726131
637450269	UniProtKB	Q7V0K8
637450270	GI	33861805
637450270	GenBank/EMBL	NP_893366
637450270	GeneID	1725910
637450270	UniProtKB	Q7V0K7
637450271	GI	33861806
637450271	GenBank/EMBL	NP_893367
637450271	GeneID	1725676
637450271	UniProtKB	Q7V0K6
637450272	GI	33861807
637450272	GenBank/EMBL	NP_893368
637450272	GeneID	1726297
637450272	UniProtKB	Q7V0K5
637450273	GI	33861808
637450273	GenBank/EMBL	NP_893369
637450273	GeneID	1725846
637450273	UniProtKB	Q7V0K4
637450274	GI	33861809
637450274	GenBank/EMBL	NP_893370
637450274	GeneID	1726086
637450274	UniProtKB	Q7V0K3
637450275	GI	33861810
637450275	GenBank/EMBL	NP_893371
637450275	GeneID	1725960
637450275	UniProtKB	Q7V0K2
637450276	GI	33861811
637450276	GenBank/EMBL	NP_893372
637450276	GeneID	1725962
637450276	UniProt/TrEMBL	Q7V0K1
637450278	GI	33861812
637450278	GenBank/EMBL	NP_893373
637450278	GeneID	1726392
637450278	UniProtKB	Q7V0K0
637450279	GI	33861813
637450279	GenBank/EMBL	NP_893374
637450279	GeneID	1726961
637450279	PIRSF	PIRSF001459
637450279	UniProt/TrEMBL	Q7V0J9
637450280	GI	33861814
637450280	GenBank/EMBL	NP_893375
637450280	GeneID	1726957
637450280	UniProtKB	Q7V0J8
637450281	GI	33861815
637450281	GenBank/EMBL	NP_893376
637450281	GeneID	1726395
637450281	PIRSF	PIRSF000390
637450281	UniProt/TrEMBL	Q7V0J7
637450282	GI	33861816
637450282	GenBank/EMBL	NP_893377
